"stop_id","stop_name","stop_lat","stop_lon"
"BS_3100_222000640","진관다리","37.650330000","127.154270000"
"BS_3100_222000647","자연앤푸르지오.부영사랑으로","37.615770000","127.163000000"
"BS_3100_222000657","고갯골","37.660930000","127.115170000"
"BS_3100_222000658","진관사거리","37.649980000","127.157950000"
"BS_3100_222000659","다산2동주민센터.양정초.한화아파트(중)","37.610750000","127.166950000"
"BS_3100_222000660","남양주제2청사.남양주남부경찰서.남양주보건소","37.611670000","127.169830000"
"BS_3100_222000661","샘골","37.616600000","127.168820000"
"BS_3100_222000670","부영사랑으로.자연앤푸르지오","37.615820000","127.162780000"
"BS_3100_222000672","별내별가람역.남양주보훈요양원","37.668130000","127.117100000"
"BS_3100_222000673","임송","37.673200000","127.152950000"
"BS_3100_222000674","별내한라비발디","37.666770000","127.113950000"
"BS_3100_222000676","별내별가람역2번출구.남양주보훈요양원","37.668270000","127.116950000"
"BS_3100_222000678","지용빌라","37.658400000","127.172770000"
"BS_3100_222000680","한양대농장","37.661230000","127.152380000"
"BS_3100_222000682","뱅이삼거리.뱅이다리","37.662300000","127.148470000"
"BS_3100_222000683","뱅이삼거리.뱅이다리","37.662520000","127.148980000"
"BS_3100_222000686","퇴메","37.687830000","127.133030000"
"BS_3100_222000687","넉바위마을","37.674950000","127.133920000"
"BS_3100_222000689","와촌","37.681600000","127.175420000"
"BS_3100_222000690","와촌","37.681570000","127.175080000"
"BS_3100_222000691","연평2리.와촌마을","37.681230000","127.178230000"
"BS_3100_222000692","연평3리.와촌마을","37.681230000","127.178270000"
"BS_3100_222000696","솟골낚시터","37.670950000","127.166680000"
"BS_3100_222000697","솟골낚시터","37.670950000","127.166780000"
"BS_3100_222000698","신월2리마을회관","37.667970000","127.168170000"
"BS_3100_222000699","퇴계원사거리","37.646280000","127.139100000"
"BS_3100_222000700","용신초등학교","37.659820000","127.173350000"
"BS_3100_222000701","용정사거리","37.656570000","127.178470000"
"BS_3100_222000705","정약용도서관","37.612550000","127.166470000"
"BS_3100_222000706","연평3리마을회관","37.695580000","127.175650000"
"BS_3100_222000712","정약용도서관","37.612180000","127.165930000"
"BS_3100_222000713","연평2리.마을회관","37.682850000","127.176000000"
"BS_3100_222000714","연평2리.마을회관","37.682850000","127.176050000"
"BS_3100_222000715","연평2리와촌마을입구","37.681530000","127.170180000"
"BS_3100_222000716","연평2리와촌마을입구","37.681370000","127.169980000"
"BS_3100_222000721","사능공업사","37.657420000","127.176580000"
"BS_3100_222000722","사능공업사","37.657580000","127.176100000"
"BS_3100_222000724","다산2동주민센터.양정초.한화아파트(중)","37.610430000","127.166400000"
"BS_3100_222000725","웃고재","37.640470000","127.177280000"
"BS_3100_222000726","남양주남부경찰서.남양주제2청사.남양주보건소","37.612320000","127.170700000"
"BS_3100_222000727","남양주남부경찰서.남양주제2청사.남양주보건소","37.612080000","127.171000000"
"BS_3100_222000728","먹골IC사거리","37.649050000","127.174330000"
"BS_3100_222000729","먹골IC사거리","37.649050000","127.174530000"
"BS_3100_222000731","신월2리","37.662630000","127.174380000"
"BS_3100_222000734","신월2리","37.662750000","127.174320000"
"BS_3100_222000747","궁골","37.693630000","127.177400000"
"BS_3100_222000761","에일린의뜰아파트정문","37.607830000","127.171500000"
"BS_3100_222000764","사능공업사","37.657950000","127.176380000"
"BS_3100_222000828","삼거리농원","37.681430000","127.108920000"
"BS_3100_222000829","삼거리농원","37.682080000","127.109600000"
"BS_3100_222000849","다산1동주민센터앞.플루리움2단지후문","37.614100000","127.156850000"
"BS_3100_222000850","다산1동주민센터앞.플루리움2단지후문","37.613950000","127.156920000"
"BS_3100_222000851","도농고앞","37.611620000","127.153130000"
"BS_3100_222000852","도농고앞","37.611320000","127.152330000"
"BS_3100_222000870","사능공업사","37.657900000","127.176030000"
"BS_3100_222000886","빙그레앞","37.609630000","127.151850000"
"BS_3100_222000887","남양아파트","37.608330000","127.152050000"
"BS_3100_222000888","남양아파트","37.608400000","127.152150000"
"BS_3100_222000889","빙그레","37.609630000","127.151970000"
"BS_3100_222000890","힐스테이트후문","37.624820000","127.155570000"
"BS_3100_222000891","힐스테이트후문","37.624900000","127.155870000"
"BS_3100_222000892","플루리움3단지","37.612130000","127.164050000"
"BS_3100_222000903","도농고","37.611780000","127.151770000"
"BS_3100_222000907","다산메트로3단지.유승한내들골든뷰","37.622380000","127.147050000"
"BS_3100_222000910","한양수자인2차","37.620250000","127.147600000"
"BS_3100_222000911","한양수자인2차","37.620330000","127.147820000"
"BS_3100_222000917","자연앤e편한세상3차정문","37.620450000","127.157150000"
"BS_3100_222000918","e편한세상다산정문","37.620650000","127.155500000"
"BS_3100_222000923","밤섬유원지","37.690730000","127.162620000"
"BS_3100_222000941","다산롯데캐슬.다산자이","37.627570000","127.152380000"
"BS_3100_222000942","동연평교차로","37.694320000","127.173220000"
"BS_3100_222000944","가운지구입구","37.605200000","127.158730000"
"BS_3100_222000945","가운지구입구","37.605700000","127.158400000"
"BS_3100_222000948","다산자이.다산롯데캐슬","37.627570000","127.152020000"
"BS_3100_222000956","유승한내들.e편한세상자이","37.620470000","127.153870000"
"BS_3100_222000973","덕능교장","37.677670000","127.092670000"
"BS_3100_222000974","덕능마을","37.680650000","127.101780000"
"BS_3100_222000975","덕능마을","37.680470000","127.101650000"
"BS_3100_222000976","덕능교장","37.677620000","127.092980000"
"BS_3100_222000980","사릉역","37.651680000","127.177300000"
"BS_3100_222000989","다산해모로.다산센트레빌.롯데아파트","37.606250000","127.152470000"
"BS_3100_222000990","롯데아파트.다산센트레빌.다산해모로","37.606820000","127.152330000"
"BS_3100_222001013","자연앤e편한세상3차","37.619620000","127.154820000"
"BS_3100_222001019","식송마을입구","37.663420000","127.112980000"
"BS_3100_222001024","현대프리미엄아울렛.자연앤이편한세상2차","37.616300000","127.154500000"
"BS_3100_222001026","자연앤이편한세상2차.현대프리미엄아울렛","37.616330000","127.154830000"
"BS_3100_222001030","별사랑마을2-10단지","37.660400000","127.120320000"
"BS_3100_222001037","별내한라비발디","37.666880000","127.113820000"
"BS_3100_222001056","식송마을","37.664550000","127.112370000"
"BS_3100_222001060","영서마을","37.683380000","127.160450000"
"BS_3100_222001061","영서마을","37.683570000","127.159820000"
"BS_3100_222001066","퇴계원읍사무소","37.649430000","127.144970000"
"BS_3100_222001067","빛과소금교회앞","37.651850000","127.144920000"
"BS_3100_222001068","신도아파트.KT앞","37.654870000","127.145480000"
"BS_3100_222001069","일신건영아파트","37.656420000","127.145520000"
"BS_3100_222001082","일신건영아파트","37.656700000","127.145350000"
"BS_3100_222001083","신도아파트.KT앞","37.655070000","127.145320000"
"BS_3100_222001084","빛과소금교회앞","37.651850000","127.144750000"
"BS_3100_222001085","퇴계원읍사무소","37.649400000","127.144800000"
"BS_3100_222001087","식송마을3","37.663880000","127.109450000"
"BS_3100_222001088","단독주택3블록","37.665930000","127.113520000"
"BS_3100_222001089","단독주택3블록","37.665780000","127.113370000"
"BS_3100_222001093","가마골","37.626220000","127.171950000"
"BS_3100_222001094","가마골","37.626320000","127.172220000"
"BS_3100_222001095","식송2로","37.656530000","127.114950000"
"BS_3100_222001110","순화궁입구","37.688530000","127.107820000"
"BS_3100_222001111","주공3.4단지","37.657970000","127.145370000"
"BS_3100_222001112","주공3.4단지","37.657980000","127.145550000"
"BS_3100_222001113","봉사골","37.621180000","127.177180000"
"BS_3100_222001114","봉사골","37.621370000","127.177230000"
"BS_3100_222001115","순화궁입구","37.688380000","127.107650000"
"BS_3100_222001127","한신.세아.현대아파트","37.660420000","127.178400000"
"BS_3100_222001130","식송마을","37.664500000","127.112270000"
"BS_3100_222001131","식송마을1","37.665900000","127.110680000"
"BS_3100_222001132","식송마을2","37.665550000","127.109380000"
"BS_3100_222001135","가운고등학교","37.598270000","127.162270000"
"BS_3100_222001136","가운고등학교","37.599400000","127.161650000"
"BS_3100_222001137","가운휴먼시아1.2단지.더힐포레","37.602370000","127.159350000"
"BS_3100_222001138","가운휴먼시아1.2단지.더힐포레","37.603730000","127.159450000"
"BS_3100_222001153","유승한내들골든뷰.다산메트로3단지","37.622530000","127.146780000"
"BS_3100_222001263","가운배수펌프장","37.595070000","127.167350000"
"BS_3100_222001264","가운배수펌프장","37.595270000","127.167350000"
"BS_3100_222001265","경남아너스빌.더힐포레","37.601300000","127.159930000"
"BS_3100_222001266","경남아너스빌.더힐포레","37.600670000","127.160280000"
"BS_3100_222001267","능안마을","37.686450000","127.108100000"
"BS_3100_222001268","능안마을","37.686280000","127.108300000"
"BS_3100_222001273","진건초등학교","37.658000000","127.178130000"
"BS_3100_222001276","새봄초정문.F2단독택지","37.620370000","127.159580000"
"BS_3100_222001285","고갯골","37.661080000","127.114920000"
"BS_3100_222001286","법원.검찰청","37.613520000","127.169580000"
"BS_3100_222001294","안골.벧엘교회","37.631120000","127.170570000"
"BS_3100_222001295","안골.벧엘교회","37.630600000","127.170430000"
"BS_3100_222001299","식송2로","37.656020000","127.114900000"
"BS_3100_222001301","양정마을","37.618380000","127.179170000"
"BS_3100_222001302","양정마을","37.618270000","127.179550000"
"BS_3100_222001303","뱀골입구","37.633070000","127.168870000"
"BS_3100_222001304","뱀골입구","37.632820000","127.168930000"
"BS_3100_222001316","남양주제2청사.남양주남부경찰서.남양주보건소","37.610380000","127.172750000"
"BS_3100_222001317","남양주제2청사.남양주남부경찰서.남양주보건소","37.610330000","127.172470000"
"BS_3100_222001318","가운휴먼시아.다산효성해링턴타워.새마을금고다산본점(중)","37.605120000","127.155750000"
"BS_3100_222001319","가운휴먼시아.다산효성해링턴타워.새마을금고다산본점(중)","37.605430000","127.156180000"
"BS_3100_222001320","도농역.동화중고교.다산플루리움(중)","37.607850000","127.161230000"
"BS_3100_222001321","도농역.동화중고교.다산플루리움(중)","37.608380000","127.162030000"
"BS_3100_222001322","다산2동주민센터.양정초교.한화아파트","37.610870000","127.167820000"
"BS_3100_222001372","단독주택4블록","37.658380000","127.115480000"
"BS_3100_222001384","별사랑마을2-5단지","37.660870000","127.128320000"
"BS_3100_222001385","모아미래도아파트","37.662030000","127.128100000"
"BS_3100_222001387","모아미래도아파트","37.661970000","127.128280000"
"BS_3100_222001388","별사랑마을2-5단지","37.660780000","127.128470000"
"BS_3100_222001390","한신더휴6.8단지","37.597830000","127.159070000"
"BS_3100_222001392","한신더휴6.7단지.가운중학교","37.599080000","127.157400000"
"BS_3100_222001394","휴먼시아1단지.더힐포레.가운초교.강변성산교회","37.601500000","127.156200000"
"BS_3100_222001396","휴먼시아2단지.더힐포레","37.603150000","127.157350000"
"BS_3100_222001407","불암동입구","37.651470000","127.111280000"
"BS_3100_222001410","불암동입구","37.651420000","127.111120000"
"BS_3100_222001411","퇴메","37.688700000","127.132670000"
"BS_3100_222001412","불암산영업소(별내동)","37.651330000","127.123580000"
"BS_3100_222001413","불암산영업소(별내동)","37.651250000","127.121480000"
"BS_3100_222001416","경기도시공사","37.609430000","127.170180000"
"BS_3100_222001417","에일린의뜰아파트정문","37.607750000","127.171550000"
"BS_3100_222001422","경기주택도시공사.보아주택","37.613480000","127.170870000"
"BS_3100_222001423","e편한세상자이","37.619400000","127.154450000"
"BS_3100_222001427","연평2리.와촌입구","37.681820000","127.172620000"
"BS_3100_222001428","연평2리.와촌입구","37.681770000","127.172420000"
"BS_3100_222001429","사능쇼핑타운","37.654970000","127.172550000"
"BS_3100_222001430","사능쇼핑타운","37.654880000","127.172350000"
"BS_3100_222001431","사릉역.진건파출소","37.651180000","127.178100000"
"BS_3100_222001432","사릉역.진건파출소","37.651120000","127.178080000"
"BS_3100_222001444","용신초등학교","37.659750000","127.172120000"
"BS_3100_222001445","용신초등학교","37.660730000","127.171470000"
"BS_3100_222001448","덕흥주유소앞","37.681520000","127.105570000"
"BS_3100_222001449","덕흥주유소앞","37.681600000","127.105550000"
"BS_3100_222001463","마른개울","37.673880000","127.171700000"
"BS_3100_222001464","우미린스타포레","37.664980000","127.132430000"
"BS_3100_222001465","우미린스타포레","37.664320000","127.132480000"
"BS_3100_222001471","한화꿈에그린아파트.다산2동주민센터","37.607970000","127.168920000"
"BS_3100_222001472","다산2동주민센터.한화꿈에그린아파트","37.608150000","127.169080000"
"BS_3100_222001475","경기행복주택(임시)","37.626370000","127.147330000"
"BS_3100_222001477","자연앤자이","37.630430000","127.149050000"
"BS_3100_222001484","별내하우스토리후문","37.672770000","127.133770000"
"BS_3100_222001485","별내하우스토리후문","37.672920000","127.134050000"
"BS_3100_222001486","부대앞","37.673350000","127.116120000"
"BS_3100_222001487","부대앞","37.673280000","127.115770000"
"BS_3100_222001488","덕송초등학교","37.669780000","127.114950000"
"BS_3100_222001489","덕송초등학교","37.669100000","127.115150000"
"BS_3100_222001490","퍼스트포레.별가람마을1-8","37.666880000","127.119430000"
"BS_3100_222001491","퍼스트포레.별가람마을1-8","37.666830000","127.119900000"
"BS_3100_222001492","현대아이파크2차","37.664450000","127.118420000"
"BS_3100_222001493","현대아이파크2차","37.664600000","127.118550000"
"BS_3100_222001494","대원칸타빌.모아미래도.유승한내들이든힐즈","37.663530000","127.126500000"
"BS_3100_222001495","대원칸타빌.모아미래도.유승한내들이든힐즈","37.663230000","127.126520000"
"BS_3100_222001498","별가람중학교.별내리슈빌","37.658970000","127.121530000"
"BS_3100_222001499","별가람중학교.별내리슈빌","37.659900000","127.121000000"
"BS_3100_222001500","별가람고등학교.대원칸타빌","37.661280000","127.123620000"
"BS_3100_222001501","별가람고등학교.대원칸타빌","37.660780000","127.123500000"
"BS_3100_222001502","KCC스위첸아파트","37.656550000","127.118350000"
"BS_3100_222001503","KCC스위첸아파트","37.655870000","127.117730000"
"BS_3100_222001504","화접초등학교.별내고등학교","37.651830000","127.115930000"
"BS_3100_222001505","화접초등학교.별내고등학교","37.651270000","127.115970000"
"BS_3100_222001506","신안인스빌아파트","37.650000000","127.112730000"
"BS_3100_222001507","신안인스빌아파트","37.649670000","127.112550000"
"BS_3100_222001508","신일유토빌아파트.신안인스빌아파트후문","37.648270000","127.115170000"
"BS_3100_222001509","신일유토빌아파트.신안인스빌아파트후문","37.647880000","127.114980000"
"BS_3100_222001510","쌍용예가.미리내마을4-4단지","37.646170000","127.117920000"
"BS_3100_222001511","미리내마을4-4단지.쌍용예가","37.645680000","127.118030000"
"BS_3100_222001512","별내동주민센터입구.우미린아파트","37.644850000","127.119750000"
"BS_3100_222001513","별내동주민센터입구.우미린아파트","37.644530000","127.119520000"
"BS_3100_222001514","동익미라벨","37.647750000","127.122100000"
"BS_3100_222001515","동익미라벨","37.647680000","127.122470000"
"BS_3100_222001516","상하수도관리센터","37.647430000","127.125180000"
"BS_3100_222001517","상하수도관리센터","37.647300000","127.125580000"
"BS_3100_222001518","포스코더샵아파트.별사랑마을2-9단지","37.650820000","127.126220000"
"BS_3100_222001519","포스코더샵아파트.별사랑마을2-9단지","37.650480000","127.126280000"
"BS_3100_222001521","별내별가람역3번출구.별가람마을.단독3블록","37.667320000","127.116650000"
"BS_3100_222001522","별내별가람역4번출구.별가람마을.단독3블록","37.667150000","127.116500000"
"BS_3100_222001523","LH아파트","37.644920000","127.121600000"
"BS_3100_222001524","LH아파트","37.644680000","127.121970000"
"BS_3100_222001527","주을곡.남재공원","37.656870000","127.123030000"
"BS_3100_222001528","주을곡.남재공원","37.656280000","127.123830000"
"BS_3100_222001529","별사랑마을2-7단지","37.653520000","127.125230000"
"BS_3100_222001530","별사랑마을2-7단지","37.652980000","127.126050000"
"BS_3100_222001531","대우푸르지오.별내하우스토리정문","37.667970000","127.131820000"
"BS_3100_222001532","대우푸르지오.별내하우스토리정문","37.667870000","127.131920000"
"BS_3100_222001533","별내리슈빌아파트","37.657950000","127.121520000"
"BS_3100_222001534","별내리슈빌아파트","37.657630000","127.121470000"
"BS_3100_222001537","별내동주민센터앞.쌍용예가정문","37.646470000","127.120400000"
"BS_3100_222001538","별내동주민센터앞.쌍용예가정문","37.646350000","127.120600000"
"BS_3100_222001539","별내역2번출구.환승센터","37.642550000","127.127570000"
"BS_3100_222001540","별내역2번출구.이마트","37.642870000","127.127150000"
"BS_3100_222001542","식송마을입구","37.663370000","127.113150000"
"BS_3100_222001545","화성프라자.카페거리","37.657080000","127.126080000"
"BS_3100_222001546","화성프라자.카페거리","37.657380000","127.126300000"
"BS_3100_222001549","별내농협앞","37.650420000","127.128930000"
"BS_3100_222001550","다산신도시입구","37.618750000","127.168070000"
"BS_3100_222001551","단독주택5블록","37.653100000","127.112570000"
"BS_3100_222001552","임송마을입구.임송삼거리","37.671530000","127.152500000"
"BS_3100_222001553","새롬의집","37.683680000","127.172630000"
"BS_3100_222001558","단독주택5블록","37.653420000","127.112700000"
"BS_3100_222001563","미리내마을4-2단지.한별초등학교","37.646650000","127.114800000"
"BS_3100_222001564","미리내마을4-2단지.한별초등학교","37.646470000","127.114870000"
"BS_3100_222001565","별내상업지구","37.645330000","127.125420000"
"BS_3100_222001566","별내상업지구","37.645500000","127.125770000"
"BS_3100_222001567","별내농협.국궁장","37.649480000","127.129770000"
"BS_3100_222001568","불암동","37.648880000","127.107120000"
"BS_3100_222001569","수석토성입구","37.594650000","127.171930000"
"BS_3100_222001570","수석토성입구","37.594480000","127.172000000"
"BS_3100_222001571","연평양묘장입구","37.689820000","127.173530000"
"BS_3100_222001572","연평양묘장입구","37.690120000","127.173820000"
"BS_3100_222001575","사릉역","37.651720000","127.177130000"
"BS_3100_222001576","구검문소","37.643180000","127.131780000"
"BS_3100_222001579","구검문소","37.642550000","127.130900000"
"BS_3100_222001583","유승한내들이노스타.세종로묘원입구","37.667750000","127.134000000"
"BS_3100_222001584","유승한내들이노스타.세종로묘원입구","37.667450000","127.133530000"
"BS_3100_222001594","단독주택4블록","37.658900000","127.115870000"
"BS_3100_222001596","삼육대후문.논골.한화아파트","37.644570000","127.112120000"
"BS_3100_222001597","삼육대후문.논골.한화아파트","37.644630000","127.111720000"
"BS_3100_222001604","웃고재","37.639570000","127.177430000"
"BS_3100_222001607","이패야구장.센트럴","37.607630000","127.173280000"
"BS_3100_222001608","센트럴.한화아파트","37.607570000","127.172950000"
"BS_3100_222001609","청소년수련관.체육문화센터입구","37.608750000","127.177320000"
"BS_3100_222001610","청소년수련관.체육문화센터입구","37.608500000","127.178680000"
"BS_3100_222001623","별내역파라곤스퀘어","37.650130000","127.128570000"
"BS_3100_222001629","동연평교차로","37.694570000","127.173520000"
"BS_3100_222001630","다산신도시입구","37.619350000","127.168170000"
"BS_3100_222001631","의정부지방법원남양주지원","37.614300000","127.170000000"
"BS_3100_222001632","e편한세상.유승한내들센트럴","37.622300000","127.154430000"
"BS_3100_222001636","궁동마을","37.693730000","127.174920000"
"BS_3100_222001637","부영7단지.도농초등학교","37.611600000","127.156100000"
"BS_3100_222001638","이마트다산점.부영프라자","37.608820000","127.156920000"
"BS_3100_222001639","플루리움1단지.이마트다산점","37.609000000","127.157050000"
"BS_3100_222001640","부영7단지.도농초등학교","37.612000000","127.156650000"
"BS_3100_222001641","부영6단지.금교초등학교","37.614930000","127.162170000"
"BS_3100_222001642","부영6단지.금교초등학교","37.614770000","127.162070000"
"BS_3100_222001645","내각삼거리.자연사박물관","37.698770000","127.161830000"
"BS_3100_222001646","현대아이파크1차","37.662720000","127.119050000"
"BS_3100_222001647","현대아이파크1차","37.662580000","127.118820000"
"BS_3100_222001650","202번종점","37.646530000","127.108880000"
"BS_3100_222001651","202번종점","37.646670000","127.108850000"
"BS_3100_222001655","메가볼시티","37.642820000","127.122730000"
"BS_3100_222001656","메가볼시티","37.642520000","127.122780000"
"BS_3100_222001658","한국수자원공사미금가압장","37.627920000","127.171430000"
"BS_3100_222001659","한국수자원공사미금가압장","37.627580000","127.171420000"
"BS_3100_222001661","진관교","37.657750000","127.172050000"
"BS_3100_222001662","진관교","37.657730000","127.172270000"
"BS_3100_222001680","달음마을","37.660000000","127.163030000"
"BS_3100_222001681","달음마을","37.659900000","127.164120000"
"BS_3100_222001682","현암싸릿골","37.661280000","127.169100000"
"BS_3100_222001683","현암싸릿골","37.661480000","127.168970000"
"BS_3100_222001684","한양대농장","37.660430000","127.152620000"
"BS_3100_222001685","한양대농장","37.660600000","127.152730000"
"BS_3100_222001694","다산선형공원","37.625420000","127.152900000"
"BS_3100_222001712","별내빙상장입구","37.675680000","127.114450000"
"BS_3100_222001714","밤섬들","37.693920000","127.170700000"
"BS_3100_222001715","연평3리마을회관","37.695200000","127.175780000"
"BS_3100_222001717","밤섬들","37.693720000","127.170580000"
"BS_3100_222001719","수도권119특수구조대.별내빙상장입구","37.671580000","127.114100000"
"BS_3100_222001720","수도권119특수구조대.별내빙상장입구","37.671600000","127.114300000"
"BS_3100_222001721","별가람마을1-3.별내한라비발디","37.667850000","127.114050000"
"BS_3100_222001722","별내빙상장입구","37.675230000","127.114380000"
"BS_3100_222001767","도농고","37.611370000","127.151620000"
"BS_3100_222001850","삼거리농원","37.681330000","127.109070000"
"BS_3100_222001851","덕릉터널입구","37.679430000","127.111600000"
"BS_3100_222001852","덕릉터널입구","37.679220000","127.111980000"
"BS_3100_222001853","시내산기도원입구","37.677420000","127.113020000"
"BS_3100_222001854","시내산기도원입구","37.677430000","127.112750000"
"BS_3100_222001855","유승한내들이든힐즈.우미린스타포레","37.664900000","127.129380000"
"BS_3100_222001856","유승한내들이든힐즈.우미린스타포레","37.664920000","127.129580000"
"BS_3100_222001857","평양골","37.656630000","127.129900000"
"BS_3100_222001861","불암산장","37.684720000","127.108750000"
"BS_3100_222001862","불암산장","37.684530000","127.108980000"
"BS_3100_222001863","삼거리농원","37.682130000","127.109380000"
"BS_3100_222001864","별내농협후문","37.651880000","127.128380000"
"BS_3100_222001865","별내농협후문","37.651870000","127.128800000"
"BS_3100_222001880","별내빙상장입구.위스테이별내.별가람마을1-2","37.670670000","127.112320000"
"BS_3100_222001894","대우푸르지오.유승한내들이노스타.우미린스타포레입구","37.666870000","127.130570000"
"BS_3100_222001895","카페거리남단.별내커뮤니티센터","37.655950000","127.127920000"
"BS_3100_222001896","카페거리남단.별내커뮤니티센터","37.655820000","127.127950000"
"BS_3100_222001897","용암천6교.카페거리북단","37.659680000","127.127650000"
"BS_3100_222001898","용암천6교.카페거리북단","37.659980000","127.128370000"
"BS_3100_222001899","별사랑마을2-2단지","37.659880000","127.126650000"
"BS_3100_222001900","별사랑마을2-2단지","37.659330000","127.125380000"
"BS_3100_222001901","대우푸르지오.유승한내들이노스타.우미린스타포레입구","37.666820000","127.130320000"
"BS_3100_222001904","달음마을","37.662630000","127.169950000"
"BS_3100_222001914","효성해링턴코트.별내커뮤니티센터","37.655130000","127.124570000"
"BS_3100_222001915","효성해링턴코트.별내커뮤니티센터","37.655180000","127.124870000"
"BS_3100_222001916","진건읍사무소입구","37.657570000","127.175070000"
"BS_3100_222001917","진건읍사무소입구","37.657650000","127.175050000"
"BS_3100_222001918","다산가람초교.벧엘교회","37.620350000","127.149700000"
"BS_3100_222001919","다산가람초교.벧엘교회","37.620550000","127.149520000"
"BS_3100_222001920","다산차고지","37.629100000","127.148650000"
"BS_3100_222001921","반도유보라후문","37.630820000","127.153320000"
"BS_3100_222001922","반도유보라정문","37.629570000","127.155580000"
"BS_3100_222001923","자연앤이편한세상2차","37.616080000","127.156720000"
"BS_3100_222001924","다산1동주민센터.남양주시복지재단","37.613020000","127.154830000"
"BS_3100_222001925","다산1동주민센터.남양주시복지재단","37.612730000","127.154730000"
"BS_3100_222001926","행정복지센터.남양주시복지재단","37.614930000","127.155670000"
"BS_3100_222001927","행정복지센터.남양주시복지재단","37.614150000","127.155930000"
"BS_3100_222001928","자연앤이편한세상2차","37.615930000","127.156800000"
"BS_3100_222001929","반도유보라입구","37.629420000","127.155850000"
"BS_3100_222001930","반도유보라후문","37.631030000","127.153630000"
"BS_3100_222001931","모두랑근린공원.다산진건데시앙","37.628580000","127.149170000"
"BS_3100_222001932","자연앤자이.반도유보라","37.629580000","127.152030000"
"BS_3100_222001935","한양수자인1차입구","37.624650000","127.146780000"
"BS_3100_222001936","한양수자인1차입구","37.624800000","127.147070000"
"BS_3100_222001937","주을래마을","37.641680000","127.128030000"
"BS_3100_222001938","주을래마을","37.641480000","127.128180000"
"BS_3100_222001939","별내커뮤니티센터","37.655280000","127.126120000"
"BS_3100_222001940","별내커뮤니티센터","37.655480000","127.126170000"
"BS_3100_222001941","다산롯데캐슬정문","37.626130000","127.154330000"
"BS_3100_222001942","다산롯데캐슬정문","37.625950000","127.154350000"
"BS_3100_222001943","e편한세상.유승한내들센트럴","37.622170000","127.154100000"
"BS_3100_222001945","미금중학교","37.615600000","127.157930000"
"BS_3100_222001946","미금중학교","37.615620000","127.158170000"
"BS_3100_222001947","새봄초.자연앤이편한3차","37.619420000","127.158180000"
"BS_3100_222001948","새봄초.자연앤이편한3차","37.619400000","127.157920000"
"BS_3100_222001949","새봄초정문.F2단독택지","37.620580000","127.159600000"
"BS_3100_222001950","다산지금경기행복주택.다산지금데시앙","37.619670000","127.165830000"
"BS_3100_222001951","다산지금경기행복주택.다산지금데시앙","37.619880000","127.165870000"
"BS_3100_222001952","금강펜테리움1차","37.600700000","127.173770000"
"BS_3100_222001953","금강펜테리움1차","37.600720000","127.174150000"
"BS_3100_222001954","금강펜테리움2차.근린공원","37.597220000","127.173750000"
"BS_3100_222001955","금강펜테리움2차.반도유보라.신안인스빌","37.597200000","127.173400000"
"BS_3100_222001956","자족용지","37.596730000","127.172270000"
"BS_3100_222001957","자족용지","37.596520000","127.172750000"
"BS_3100_222001958","금강펜테리움2차.신안인스빌","37.596870000","127.170280000"
"BS_3100_222001959","신안인스빌.금강펜테리움2차","37.596680000","127.170270000"
"BS_3100_222001960","반도유보라2차정문","37.599770000","127.167980000"
"BS_3100_222001961","반도유보라2차정문","37.599700000","127.167750000"
"BS_3100_222001962","반도유보라.금강펜테리움2차후문","37.600120000","127.170270000"
"BS_3100_222001963","반도유보라.금강펜테리움2차후문","37.600300000","127.170180000"
"BS_3100_222001964","다산한강초등학교","37.600130000","127.172930000"
"BS_3100_222001965","다산한강초등학교","37.599930000","127.172950000"
"BS_3100_222001966","다산센트럴파크.F1단독택지","37.619880000","127.163900000"
"BS_3100_222001967","다산센트럴파크.F1단독택지","37.620100000","127.163930000"
"BS_3100_222001970","불암동","37.649150000","127.107100000"
"BS_3100_222001971","쌍용아파트","37.653080000","127.145220000"
"BS_3100_222001972","쌍용아파트","37.653270000","127.145100000"
"BS_3100_224000011","은계우미린더퍼스트.제일풍경채","37.440600000","126.804470000"
"BS_3100_224000053","어반리더스후문","37.451350000","126.796280000"
"BS_3100_224000174","옥길동입구","37.459780000","126.813120000"
"BS_3100_224000175","계수동교회","37.454000000","126.817250000"
"BS_3100_224000176","계수동교회","37.453620000","126.817070000"
"BS_3100_224000299","신천역.문화의거리","37.440520000","126.787230000"
"BS_3100_224000300","신천연합병원","37.443550000","126.789070000"
"BS_3100_224000301","중앙산부인과","37.446230000","126.790630000"
"BS_3100_224000302","LH2단지.어반리더스","37.449420000","126.799220000"
"BS_3100_224000303","밤비천물길공원","37.448870000","126.803000000"
"BS_3100_224000304","구미마을","37.448650000","126.808270000"
"BS_3100_224000305","피정의집","37.450900000","126.811520000"
"BS_3100_224000306","과림낚시터","37.452930000","126.823430000"
"BS_3100_224000308","과림사거리","37.453880000","126.833180000"
"BS_3100_224000309","계수초등학교","37.452380000","126.820370000"
"BS_3100_224000310","피정의집","37.450780000","126.811750000"
"BS_3100_224000311","구미마을","37.448530000","126.808530000"
"BS_3100_224000312","밤비천물길공원","37.448600000","126.802950000"
"BS_3100_224000313","LH2단지.어반리더스","37.449270000","126.799130000"
"BS_3100_224000314","중앙산부인과","37.446050000","126.790770000"
"BS_3100_224000315","신천연합병원","37.443480000","126.789300000"
